id,input,output
nikluge-au-2022-train-000300,#야식#라면#치즈불닭볶음면#짜파게티,0
nikluge-au-2022-train-000301,#&company&#커플세트#떡볶이,0
nikluge-au-2022-train-000302,빼로야 니 얼굴살 실화니?,1
nikluge-au-2022-train-000303,7시15분인데  29도야,0
nikluge-au-2022-train-000304,늦은저녁,0
nikluge-au-2022-train-000305,#파란하늘,0
nikluge-au-2022-train-000306,#맑은하늘,0
nikluge-au-2022-train-000307,#엄마오심쓰,0
nikluge-au-2022-train-000308,#비상걸려쓰,0
nikluge-au-2022-train-000309,#기상인증,0
nikluge-au-2022-train-000310,하 푹자고 일어났더니 새벽 1시 더라구요,0
nikluge-au-2022-train-000311,&company& 가면 일행이 늘 이것만 시켜서 꼴보기 싫다.,1
nikluge-au-2022-train-000312,너네 다 벚꽃보러다니네..,0
nikluge-au-2022-train-000313,나도 놀고있긴한데..,0
nikluge-au-2022-train-000314,양반다리하고싶다,0
nikluge-au-2022-train-000315,진짜 강개비 차개비의 수요없는공급공격만 당하고..,1
nikluge-au-2022-train-000316,오징어짬뽕 사다가 새우랑 오징어 듬뿍 넣어서 냠냠,0
nikluge-au-2022-train-000317,애들은 해물칼국수~,0
nikluge-au-2022-train-000318,왠지 시집가려고 한국온 베트남처녀같이 생겼네,1
nikluge-au-2022-train-000319,#잘자요🌙 #굿나잇,0
nikluge-au-2022-train-000320,한녀 살려,1
nikluge-au-2022-train-000321,서버 터진 거 아니면 진짜 사기다 그래도 아이돌 오타쿠 짬빠가 있지 ㄱ- 내가 오픈 됐다는 버너도 못봤다니 말도 안뎌,1
nikluge-au-2022-train-000322,한녀살려,1
nikluge-au-2022-train-000323,썸네일은 저래도,0
nikluge-au-2022-train-000324,님같으면 손 안 씻은 한남새끼가 손깍지하자고 손 내밀면 깍지끼고 싶겠어요?,1
nikluge-au-2022-train-000325,&name&개새꺄 니가몬데,1
nikluge-au-2022-train-000326,이것만큼 액 짱짱하고 잘 써지는걸 본 적이 없음,0
nikluge-au-2022-train-000327,한남이나 양남이나 일남이나 싹다 디졋으면,1
nikluge-au-2022-train-000328,저도 이 사람에 비하면 한참 먼 오타쿠라서 만화카페나 안서당(2D 굿즈가게) 자주 갈 것 같아요,1
nikluge-au-2022-train-000329,&affiliation&도 아닌 새끼가 오바야,1
nikluge-au-2022-train-000330,그냥 여기 나오는 모든 백남이 싫어,1
nikluge-au-2022-train-000331,내가 싫어하는 백남 그 자체임,1
nikluge-au-2022-train-000332,꾸준한 남혐의 결과,1
nikluge-au-2022-train-000333,여돌 패는게 가장 추한 일인거 모르시나,1
nikluge-au-2022-train-000334,다른 놈 기억도 안나,1
nikluge-au-2022-train-000335,지들이 생각하는 섹시하고 좀 헐벗고 아름답고 그런 여신 없다는 거 아님?,0
nikluge-au-2022-train-000336,이전에도 공항이나 사생활 따라오지 말아달라는 다른 멤버 언급도 꾸준히 있어왔는데 그거 쌉무시하면서 사진빨아재끼는 팬이나 ~,1
nikluge-au-2022-train-000337,걔보고 &name& ㅠ 찬양하는 놈들이나~,1
nikluge-au-2022-train-000338,이거 나주엔 방식 바꾸고,0
nikluge-au-2022-train-000339,사람 다루는 방식 넘 짜증난다,1
nikluge-au-2022-train-000340,가뜩이나 한번깨면 다시자기힘들고 깨있다가 자기도 힘들어하는사람을 안잔다고 고나리는 존나하면서,1
nikluge-au-2022-train-000341,치즈 모양 치즈 케익 먹어본 소감,0
nikluge-au-2022-train-000342,문제는 슥슥 쓸고 있으면 &name&씨 또 신나게 달려와서 자기도 할거라고~,0
nikluge-au-2022-train-000343,"아니; 미쳤냐고;;; 저 앞이 원래 다 탁 트인 바다였는데, 매립 된 것도 모자라서 금속가공공장?",1
nikluge-au-2022-train-000344,남 있는데서 존나 짭짭거리면서 드시는 분들 너무 싫다,1
nikluge-au-2022-train-000345,16. 도대체 pcb 설계는 어떻게 하신 거죠?,0
nikluge-au-2022-train-000346,플젝에 뜨겁게 데여보고 나서야 pcb 설계가 얼마나 그지같은지 몸소 깨달았습니다..,1
nikluge-au-2022-train-000347,대가리가 가벼우면 아가리를 무겁게,1
nikluge-au-2022-train-000348,하얗고 말랑말랑한 얼굴 진짜 찹쌀떡 아닐까...?,0
nikluge-au-2022-train-000349,옆에서 볼 한번 콕 찌르고 내가 찌른 거 아닌 척 해보고싶어,0
nikluge-au-2022-train-000350,진짜 귀여워 너무 귀여운데 왜 본인은 귀여운 거 모를까...?,0
nikluge-au-2022-train-000351,넘 귀여워서 볼때마다 벽 부셨더니 우리집 원룸된 지 오래됌,0
nikluge-au-2022-train-000352,한남특징임?,1
nikluge-au-2022-train-000353,한시간만버티자,0
nikluge-au-2022-train-000354,조별과제 개먹어보셧다던 핸냄...,1
nikluge-au-2022-train-000355,&name&팀장님.......,0
nikluge-au-2022-train-000356,이 좆팔 책인가져와서 나랑같이앉게된 멜빵한남 감기갈린건지므ㅓㄴ지 숨쉴때마다 삐소리나 숨좀쉬지마,1
nikluge-au-2022-train-000357,진짜너무잘생겼어 엥,0
nikluge-au-2022-train-000358,자고 버스에서할가,0
nikluge-au-2022-train-000359,근데 또 보이콧하잔 백인 남성이 너무 많아서 짜증나 범죄자남성출연작은 잘만보면서 ??????,1
nikluge-au-2022-train-000360,울 &name&도 이런거시켜조요;;,0
nikluge-au-2022-train-000361,나 남자애랑탔을땐 저거한번도 못느껴밧음,0
nikluge-au-2022-train-000362,00번종점이요.,0
nikluge-au-2022-train-000363,00아파트요.,0
nikluge-au-2022-train-000364,이거 맨날 모른대,0
nikluge-au-2022-train-000365,아무리 빻은말을하고 그래도 저사람은 어떻게 저런 사고과정을 거쳐서 저런말을 하게됐을까? 이런거 궁금해함,1
nikluge-au-2022-train-000366,자식1은 부모의 기대에 부응하는듯햇으나..,0
nikluge-au-2022-train-000367,자식1의 정병으로 집안의 3차위기...,0
nikluge-au-2022-train-000368,돌아버리겟내,0
nikluge-au-2022-train-000369,아 생리할때됐나벼,0
nikluge-au-2022-train-000370,머라는건지,0
nikluge-au-2022-train-000371,한남동 재기빌리지 ~,1
nikluge-au-2022-train-000372,잘생기고자시고 남자면 걍 패고싶은데,1
nikluge-au-2022-train-000373,남자새끼들 형형거리는거 구역질남,1
nikluge-au-2022-train-000374,"한녀살려..,",1
nikluge-au-2022-train-000375,잠결에 저거 보냇네,0
nikluge-au-2022-train-000376,카메라워킹속에 진짜를봐,0
nikluge-au-2022-train-000377,뒤돌아서주머니에손넣고 옆으로돌아서머리기댄담에 바지한번끌고 발박찬뒤 드러눕는 여기구간...,0
nikluge-au-2022-train-000378,&name&형옆에서 신난&name&,0
nikluge-au-2022-train-000379,나 클튜삿엇지...,0
nikluge-au-2022-train-000380,클럽에서산건아니죠,0
nikluge-au-2022-train-000381,진짜 개빻은여혐한남작가 뭐하러 빨아주는지....,1
nikluge-au-2022-train-000382,아 &name& 무대 개잘햇구만,0
nikluge-au-2022-train-000383,감사합니나,0
nikluge-au-2022-train-000384,당연히 공지했는데도 헛소리 퍼트리면 고소들어가지 무슨 개소리지,1
nikluge-au-2022-train-000385,사랑하지만 너가 똥차라는건.. 변하지않아...,1
nikluge-au-2022-train-000386,존나 실컷 불링하다가 밝혀지니깐 두팬덤다 잘못..웅앵웅..어쩌고..,1
nikluge-au-2022-train-000387,재밋다니까요,0
nikluge-au-2022-train-000388,오늘 하루 세끼 뚝딱,0
nikluge-au-2022-train-000389,눈물나 어떡함,0
nikluge-au-2022-train-000390,빡대가리 탈출 직전,1
nikluge-au-2022-train-000391,기운이 없어서...,0
nikluge-au-2022-train-000392,그것도 그렇네...,0
nikluge-au-2022-train-000393,그 그거 뭐라하지,0
nikluge-au-2022-train-000394,마퍄AU 럽앨+아나벨라 해줘,0
nikluge-au-2022-train-000395,당연히 한남보단 덜 유해하다고 하려는데 아...,1
nikluge-au-2022-train-000396,누굴 해치는데선 놀라울 정도로 똑같은데?,1
nikluge-au-2022-train-000397,전 연하가 누나라고 불러주는게 짜릿한데 이게 마치 오빠라고 불리고 좋아하는 한남이 된 기분리라 가끔 미묘해요,1
nikluge-au-2022-train-000398,설레발 설레발 미리 준비하는 자가 승리하는 법입니다(???),0
nikluge-au-2022-train-000399,안경 바꿨고..... 우유 사러 갔다가 홍차티백 업6어서 사거리 내려갈듯..........................................,0
nikluge-au-2022-train-000400,【희생자 카론】,0
nikluge-au-2022-train-000401,공략 루트명 : 누가 신의 이름을 부르는가?,0
nikluge-au-2022-train-000402,트루 엔딩 《그 하늘의 이름》,0
nikluge-au-2022-train-000403,굿 엔딩 《부드러운 아침햇살》,0
nikluge-au-2022-train-000404,배드 엔딩 《나락으로》,0
nikluge-au-2022-train-000405,남의애인뺏어보기: ㄴ,0
nikluge-au-2022-train-000406,구애인결혼식가보기: ㄴ,0
nikluge-au-2022-train-000407,잠수이별: ㄴ,0
nikluge-au-2022-train-000408,바람: 유 .. 유사바람 마지막줄임,0
nikluge-au-2022-train-000409,술마시고다른사람이름부르기: ㄴ,0
nikluge-au-2022-train-000410,자기좋아하는애마음갖고놀기: &name&이 저지른 가장 큰 죄입니다,0
nikluge-au-2022-train-000411,이런 면이 한남이랑 똑같아 보여서 너무... 아시죠,1
nikluge-au-2022-train-000412,너무웃김,0
nikluge-au-2022-train-000413,여러분의 자식같은 자캐분께 나쁜짓을 했다고요 크아아아아악,0
nikluge-au-2022-train-000414,여담 근황,0
nikluge-au-2022-train-000415,(반복 3회 정도),0
nikluge-au-2022-train-000416,본인이랑 안 맞는 가치관을 가진 사람(이게 틀린건 아닌데도)은 버리고 가야 여성인권을 증진 시킬 수 있다고 믿는게 빤히 보이는게 너무 역겨워요...,1
nikluge-au-2022-train-000417,정말 가슴 절절한 문장이라고 생각합니다....,0
nikluge-au-2022-train-000418,교통 좀 어케 했음 좋겠어요,0
nikluge-au-2022-train-000419,근데 요즘 헷갈려...,0
nikluge-au-2022-train-000420,내가 좋아하는 시를 타자기로 쳐서 혹은 손글씨로 쓴 사진을 올리면 저작권에 문제가 있는걸까?,0
nikluge-au-2022-train-000421,한 구절이라도?,0
nikluge-au-2022-train-000422,발신자도 없이 수신자만 달랑 적힌 편지였다.,0
nikluge-au-2022-train-000423,심각하게 대가리...,1
nikluge-au-2022-train-000424,아나벨라는...,0
nikluge-au-2022-train-000425,오필리아랑 비슷한 느낌인데,0
nikluge-au-2022-train-000426,진짜 둘이 너무 다른 사람들이라 너무 좋아....,0
nikluge-au-2022-train-000427,&name&아 하이,0
nikluge-au-2022-train-000428,사진순이에요,0
nikluge-au-2022-train-000429,그 사람 손이... 뽀송하면 더...,0
nikluge-au-2022-train-000430,진짜 일케까지 빡칠 일인지 독재자가 개소리한거 보고 있으니까 야마스핀,1
nikluge-au-2022-train-000431,어쨌든 몸이 구리네요,1
nikluge-au-2022-train-000432,오늘자 미친짓은 본계에도 올려야만이,1
nikluge-au-2022-train-000433,한남같은 인간이 또,1
nikluge-au-2022-train-000434,불쾌한것보단 슬픔,0
nikluge-au-2022-train-000435,제노스재기뿡딱want해요,1
nikluge-au-2022-train-000436,드뎌 찾음,0
nikluge-au-2022-train-000437,울 애들.. &name&도.. 어렸을 때부터 함께해서.. 10년을 넘게.... 인생의 반을 함께 했는데,0
nikluge-au-2022-train-000438,함께 무너지고 함께 일어서고,0
nikluge-au-2022-train-000439,아니에요,0
nikluge-au-2022-train-000440,시드니 연성 트위터에 많다고요,0
nikluge-au-2022-train-000441,아니에요,0
nikluge-au-2022-train-000442,제가 그지라서 녹트 향수밖에 없는데 녹트 향수 시향해 드리겟다 이거죠,1
nikluge-au-2022-train-000443,초코보는. 모든 시리즈 공통인데 우리만 초코보를 보여주면. 어떡헤.,0
nikluge-au-2022-train-000444,아몉시산을 잔거임,0
nikluge-au-2022-train-000445,저 진심개음습음침힉히호무리미쳐버린과몰입오타쿠예요......,1
nikluge-au-2022-train-000446,넘 가고 싶은 맘에 메뉴 찾아본 건데 이거 넘 예브지 않어,0
nikluge-au-2022-train-000447,색 너무 영롱해,0
nikluge-au-2022-train-000448,다시 콜라보 해라,0
nikluge-au-2022-train-000449,제가 어디가서 본인 욕 안 하고 그쪽 욕받이해주는 게 좀 고마운 줄이나 아십시요,1
nikluge-au-2022-train-000450,평생을두고 이룰 목표나 평생즐길취미같은게있나요?,0
nikluge-au-2022-train-000451,저는 쉬는 시간에도 몸 혹사하면서 활자자극 영상자극 찾아헤매는 편이라 평생,0
nikluge-au-2022-train-000452,근데 내 이불은 자꾸 뜯음,0
nikluge-au-2022-train-000453,샀음 이라고 썼는데 잘렸다,0
nikluge-au-2022-train-000454,분명 내새끼 덜도 니뽄 가서 보면 꿀이 철철 일꺼같은데 못가는내가 진짜 너무 머저리 같아서 매일 우는중,1
nikluge-au-2022-train-000455,내가 만족 할만한 홈이 생긴다면 나도 다시 카메라 걱정없이 싱글벙글 다닐수 있을텐데,0
nikluge-au-2022-train-000456,&name& 한테 한남 표준외모 인증 받음,1
nikluge-au-2022-train-000457,아미친요플레 한입 진짜 크게 먹었는데 상했나,1
nikluge-au-2022-train-000458,&name& 뽑은 꿈 꿨다....,0
nikluge-au-2022-train-000459,"술취한개저씨들 너모싫어,,,",1
nikluge-au-2022-train-000460,지하철에서 사람이랑 스치는것도 짜증나죽갯는데 출퇴에서 냄새나는 십덕둘이 어깨빵치고 발밟으면 뮤슨기분일까,1
nikluge-au-2022-train-000461,인생을 로켓단처럼 살고 있다,0
nikluge-au-2022-train-000462,최근에는 좀 더 시러졌는데 이유는 다시는 안 읽기로 스스로와 한 맹세를 깨고 그놈의 오타쿠 노릇 때문에 서너 권쯤 읽고 말았기 ㄸㅐ문임....,1
nikluge-au-2022-train-000463,일을 그만해,0
nikluge-au-2022-train-000464,너 꿀빨거라며,0
nikluge-au-2022-train-000465,앙스타는 드럽게 탈덕했는데(별 일 없었는데 걍 돈을 넘 많이 씀,0
nikluge-au-2022-train-000466,아직도 에이치랑 케이토 생각하면 막 짠해지는 그런 게 있는 거예요,0
nikluge-au-2022-train-000467,아직 두 편 남았는데,0
nikluge-au-2022-train-000468,오타쿠 하는 법 완전 잊어버렸다,1
nikluge-au-2022-train-000469,&name&가 쓰는 요즘애들줄임말 &name&부터는 못알아듣는다,0
nikluge-au-2022-train-000470,&name&는 돌았어!!!!,0
nikluge-au-2022-train-000471,에린 범용 상식,0
nikluge-au-2022-train-000472,코바늘 쪼끔 괜찮은 것 같다,0
nikluge-au-2022-train-000473,이제 안락의자랑 숄만 사면 될 듯,0
nikluge-au-2022-train-000474,차라리 개저를 습격해서 담배를 뺏는 편이 욕을 덜 먹을 것 같기도 하군요,1
nikluge-au-2022-train-000475,마땅한 안경캐가 안 보여서 이런 금발느개비한테 흔들리는거야....,1
nikluge-au-2022-train-000476,진짜 이따가 또 쓰레기 한무더기 버리러 나가야 함,0
nikluge-au-2022-train-000477,청소는 미리미리 합시다,0
nikluge-au-2022-train-000478,제정신이냐고,1
nikluge-au-2022-train-000479,삼족을멸할놈,1
nikluge-au-2022-train-000480,돈 없을 때 돈 쓰고 싶은 심정이랑 되게 비슷한듯,0
nikluge-au-2022-train-000481,끝은 파멸뿐이라는 점도 비슷,0
nikluge-au-2022-train-000482,개자식들아,1
nikluge-au-2022-train-000483,별로 보기 좋은 모습은 아니지,0
nikluge-au-2022-train-000484,운전이 너무 개같아서...,1
nikluge-au-2022-train-000485,나가서 먹어!!!!,0
nikluge-au-2022-train-000486,그 고장 상태에서 나는 이러지 말아야겠다고 생각해야 좋은 교수가 되는거겠죠,0
nikluge-au-2022-train-000487,하지만 애석하게도 그런 교수님이 너무 없고요,0
nikluge-au-2022-train-000488,바리스타 회식..,0
nikluge-au-2022-train-000489,&name&가 지랄놔서 아래 동생들도 죄다 혼삿길 막힘,1
nikluge-au-2022-train-000490,알 수 없어,0
nikluge-au-2022-train-000491,상당수의 중년남성들은 어린 여자애가 웃으면서 존댓말 써주는 기분을 느끼려고 카페 오는 거 아닌지,1
